ID,item_cnt_month
115986,0.14590979
115987,0.14590979
115988,0.14590979
115989,0.11773804
115990,0.14590979
115991,0.14590979
115992,0.14590979
115993,0.14590979
115994,0.22962631
115995,0.14590979
115996,0.14590979
115997,0.20674756
115998,0.14590979
115999,0.16362134
116000,0.14590979
116001,0.14590979
116002,0.4108236
116003,0.111227214
116004,0.1478655
116005,0.12073061
116006,0.10191506
116007,0.14590979
116008,0.13508499
116009,0.14590979
116010,0.23925646
116011,0.13508499
116012,0.14590979
116013,0.14590979
116014,0.14590979
116015,0.09587911
116016,0.37776124
116017,0.14590979
116018,0.1221163
116019,0.11007795
116020,0.14590979
116021,0.14590979
116022,0.07480669
116023,0.115125924
116024,0.11538786
116025,0.14590979
116026,0.14590979
116027,0.37403095
116028,0.14590979
116029,0.14590979
116030,0.14590979
116031,0.14167428
116032,0.12035173
116033,0.14590979
116034,0.14590979
116035,0.14590979
116036,0.11240363
116037,0.14590979
116038,0.14590979
116039,0.14590979
116040,0.12035173
116041,0.14590979
116042,0.14590979
116043,0.14590979
116044,0.14590979
116045,0.14590979
116046,0.14590979
116047,0.13939759
116048,0.14590979
116049,0.07418209
116050,0.14361396
116051,0.14590979
116052,0.06295505
116053,0.1478655
116054,0.14590979
116055,0.14590979
116056,0.12746644
116057,0.14590979
116058,0.40835434
116059,0.40488958
116060,0.14590979
116061,0.4141614
116062,0.14590979
116063,0.14590979
116064,0.4631393
116065,0.14590979
116066,0.25030953
116067,0.14590979
116068,0.14590979
116069,0.23889169
116070,0.14590979
116071,0.14590979
116072,0.14590979
116073,0.14590979
116074,0.14590979
116075,0.14590979
116076,0.14590979
116077,0.14590979
116078,0.37807098
116079,0.14590979
116080,0.14590979
116081,0.14590979
116082,0.14590979
116083,0.14590979
116084,0.14590979
116085,0.14590979
116086,0.14590979
116087,0.14590979
116088,0.14590979
116089,0.14590979
116090,0.14590979
116091,0.08800018
116092,0.14590979
116093,0.14590979
116094,0.14590979
116095,0.1694588
116096,0.11773804
116097,0.14590979
116098,0.14590979
116099,0.14590979
116100,0.14590979
116101,0.14590979
116102,0.14590979
116103,0.14590979
116104,0.14590979
116105,0.14590979
116106,0.14590979
116107,0.14590979
116108,0.14590979
116109,0.14590979
116110,0.14590979
116111,0.14590979
116112,0.14590979
116113,0.13939759
116114,0.14590979
116115,0.14590979
116116,0.14590979
116117,0.14590979
116118,0.14590979
116119,0.14590979
116120,0.2624904
116121,0.3036524
116122,0.14590979
116123,0.13306686
116124,0.12682542
116125,0.14590979
116126,0.14590979
116127,0.1218825
116128,0.14590979
116129,0.37438548
116130,0.14590979
116131,0.14590979
116132,0.14590979
116133,0.14590979
116134,0.099268675
116135,0.13263276
116136,0.14590979
116137,0.10116792
116138,0.14590979
116139,0.14590979
116140,0.14590979
116141,0.14590979
116142,0.14590979
116143,0.10649362
116144,0.115125924
116145,0.13378212
116146,0.14552593
116147,0.11392638
116148,0.082728475
116149,0.14590979
116150,0.14590979
116151,0.14590979
116152,0.08547443
116153,0.15484992
116154,0.11916438
116155,0.14590979
116156,0.21790373
116157,0.12682542
116158,0.5060492
116159,0.14590979
116160,0.14590979
116161,0.14590979
116162,0.0974831
116163,0.14590979
116164,0.09978208
116165,0.14590979
116166,0.14590979
116167,0.12008533
116168,0.14590979
116169,0.14590979
116170,0.14590979
116171,0.14590979
116172,0.14590979
116173,0.121405125
116174,0.20396522
116175,0.11773804
116176,0.14590979
116177,0.14590979
116178,0.14590979
116179,0.09954673
116180,0.07209781
116181,0.14590979
116182,0.099084616
116183,0.14453909
116184,0.14590979
116185,1.3331605
116186,1.3528969
116187,0.14590979
116188,0.59338105
116189,0.080893904
116190,0.14590979
116191,0.14590979
116192,0.10945764
116193,0.14590979
116194,0.14590979
116195,0.087572455
116196,0.14590979
116197,0.14590979
116198,0.14590979
116199,0.14590979
116200,0.14590979
116201,0.14590979
116202,0.14590979
116203,0.073966086
116204,0.13508499
116205,0.10540795
116206,0.107157886
116207,0.10645133
116208,0.14590979
116209,0.14590979
116210,0.47392926
116211,0.14590979
116212,0.14590979
116213,0.1478655
116214,0.14590979
116215,0.36135483
116216,0.14590979
116217,0.14590979
116218,0.3766082
116219,0.107157886
116220,0.120452225
116221,0.11756334
116222,0.11141577
116223,0.14590979
116224,0.14590979
116225,0.14590979
116226,0.12331468
116227,0.14590979
116228,0.12479612
116229,0.18145648
116230,0.18492031
116231,0.14802834
116232,0.10595819
116233,0.14590979
116234,0.30077508
116235,0.102018744
116236,0.13310814
116237,0.14590979
116238,0.08866292
116239,0.14590979
116240,0.14590979
116241,0.14590979
116242,0.1694588
116243,0.14590979
116244,0.14590979
116245,0.102656245
116246,0.14590979
116247,0.14590979
116248,0.12173709
116249,0.13939759
116250,0.14590979
116251,0.2150389
116252,0.14590979
116253,0.14590979
116254,0.14590979
116255,0.12382379
116256,0.14590979
116257,0.14590979
116258,0.5052164
116259,0.23889169
116260,0.2164649
116261,0.13508499
116262,0.14590979
116263,0.07499033
116264,0.14590979
116265,0.14590979
116266,0.11644122
116267,0.12035173
116268,0.13078779
116269,0.14590979
116270,0.14590979
116271,0.14590979
116272,0.14590979
116273,0.14590979
116274,0.14590979
116275,0.14590979
116276,0.14590979
116277,0.09658274
116278,0.09742278
116279,0.0917539
116280,0.10595819
116281,0.115125924
116282,0.121405125
116283,0.14590979
116284,0.14590979
116285,0.38533378
116286,0.14590979
116287,0.14590979
116288,0.14590979
116289,0.22843504
116290,0.1221163
116291,0.1409162
116292,0.14590979
116293,0.14590979
116294,0.14590979
116295,0.14590979
116296,0.14590979
116297,0.14590979
116298,0.1694588
116299,0.14590979
116300,0.14590979
116301,0.15758705
116302,0.14590979
116303,0.14590979
116304,0.10668898
116305,0.14590979
116306,0.14590979
116307,0.14590979
116308,0.1198245
116309,0.11538786
116310,0.14590979
116311,0.14590979
116312,0.14590979
116313,0.38406658
116314,0.14590979
116315,0.12682542
116316,0.14590979
116317,0.14590979
116318,0.14590979
116319,0.14590979
116320,0.14590979
116321,0.14590979
116322,0.14590979
116323,0.14590979
116324,0.1256988
116325,0.14590979
116326,0.14590979
116327,0.14590979
116328,0.27449927
116329,0.14590979
116330,0.14590979
116331,0.103272974
116332,0.14590979
116333,0.14590979
116334,0.11801174
116335,0.14590979
116336,0.14590979
116337,0.14590979
116338,0.15299004
116339,0.14590979
116340,0.14590979
116341,0.14590979
116342,0.14590979
116343,0.1694588
116344,0.14590979
116345,0.14590979
116346,0.14590979
116347,0.14590979
116348,0.11916438
116349,0.14590979
116350,0.15256456
116351,0.11773804
116352,0.12746644
116353,0.14590979
116354,0.121405125
116355,0.14590979
116356,0.14590979
116357,0.14590979
116358,0.14590979
116359,0.14590979
116360,0.14590979
116361,0.14590979
116362,0.14590979
116363,0.14590979
116364,0.14590979
116365,0.14590979
116366,0.14590979
116367,0.14590979
116368,0.14590979
116369,0.091897786
116370,0.14590979
116371,0.14590979
116372,0.12746644
116373,0.14590979
116374,0.14590979
116375,0.14590979
116376,0.10259718
116377,0.47322735
116378,0.105740935
116379,0.13939759
116380,0.26926494
116381,0.14590979
116382,0.14590979
116383,0.14590979
116384,0.13939759
116385,0.1221163
116386,0.14590979
116387,0.14590979
116388,0.14590979
116389,0.14590979
116390,0.14590979
116391,0.14590979
116392,0.14590979
116393,0.11018154
116394,0.14590979
116395,0.11773804
116396,0.14590979
116397,0.14590979
116398,0.14590979
116399,0.23889169
116400,0.14590979
116401,0.14590979
116402,0.14590979
116403,0.14590979
116404,0.12338534
116405,0.14590979
116406,0.43262053
116407,0.14590979
116408,0.4608542
116409,0.5476709
116410,0.13775498
116411,0.22962631
116412,0.44280353
116413,0.4323249
116414,0.14590979
116415,0.14207679
116416,0.12008533
116417,0.11551252
116418,0.14590979
116419,0.14590979
116420,0.14590979
116421,0.14590979
116422,0.14590979
116423,0.10509476
116424,0.14590979
116425,0.14590979
116426,0.14590979
116427,0.14590979
116428,0.35584322
116429,0.11403859
116430,0.14590979
116431,0.12002629
116432,0.14590979
116433,0.14590979
116434,0.14590979
116435,0.14590979
116436,0.14590979
116437,0.14590979
116438,0.14590979
116439,0.14590979
116440,0.121405125
116441,0.14590979
116442,0.14590979
116443,0.10349634
116444,0.14590979
116445,0.14590979
116446,0.14590979
116447,0.14590979
116448,0.14590979
116449,0.14590979
116450,0.14590979
116451,0.14590979
116452,0.22962631
116453,0.14590979
116454,0.14590979
116455,0.125896
116456,0.48391464
116457,0.14590979
116458,0.12187958
116459,0.14554924
116460,0.09865871
116461,0.14590979
116462,0.14590979
116463,0.10434955
116464,0.14590979
116465,0.23889169
116466,0.122466594
116467,0.5713924
116468,0.14590979
116469,0.12035173
116470,0.14590979
116471,0.13939759
116472,0.14590979
116473,0.11551252
116474,0.14590979
116475,0.14590979
116476,0.14590979
116477,0.14590979
116478,0.14590979
116479,0.090225756
116480,0.125896
116481,0.14590979
116482,0.14590979
116483,0.14590979
116484,0.14590979
116485,0.12400654
116486,0.11801174
116487,0.14590979
116488,0.14590979
116489,0.14590979
116490,0.14590979
116491,0.1221163
116492,0.10521296
116493,0.11916438
116494,0.14590979
116495,0.14590979
116496,0.14590979
116497,0.14590979
116498,0.14590979
116499,0.14590979
116500,0.14590979
116501,0.14590979
116502,0.14590979
116503,0.14590979
116504,0.14590979
116505,0.14590979
116506,0.14590979
116507,0.14590979
116508,0.14590979
116509,0.14590979
116510,0.14590979
116511,0.14590979
116512,0.14590979
116513,0.14590979
116514,0.14590979
116515,0.14590979
116516,0.14590979
116517,0.14590979
116518,0.14590979
116519,0.14590979
116520,0.14590979
116521,0.14590979
116522,0.14590979
116523,0.14590979
116524,0.14590979
116525,0.14590979
116526,0.14590979
116527,0.14590979
116528,0.14590979
116529,0.14590979
116530,0.14590979
116531,0.14590979
116532,0.14590979
116533,0.14590979
116534,0.14590979
116535,0.14590979
116536,0.14590979
116537,0.14590979
116538,0.14590979
116539,0.14590979
116540,0.14590979
116541,0.14590979
116542,0.14590979
116543,0.14590979
116544,0.14590979
116545,0.14590979
116546,0.14590979
116547,0.14590979
116548,0.14590979
116549,0.14590979
116550,0.14590979
116551,0.14590979
116552,0.14590979
116553,0.14590979
116554,0.14590979
116555,0.14590979
116556,0.14590979
116557,0.14590979
116558,0.14590979
116559,0.14590979
116560,0.14590979
116561,0.14590979
116562,0.14590979
116563,0.14590979
116564,0.14590979
116565,0.14590979
116566,0.14590979
116567,0.14590979
116568,0.14590979
116569,0.14590979
116570,0.14590979
116571,0.14590979
116572,0.14590979
116573,0.14590979
116574,0.14590979
116575,0.14590979
116576,0.14590979
116577,0.14590979
116578,0.14590979
116579,0.14590979
116580,0.14590979
116581,0.14590979
116582,0.14590979
116583,0.14590979
116584,0.14590979
116585,0.14590979
116586,0.14590979
116587,0.14590979
116588,0.14590979
116589,0.14590979
116590,0.14590979
116591,0.14590979
116592,0.14590979
116593,0.14590979
116594,0.14590979
116595,0.14590979
116596,0.14590979
116597,0.14590979
116598,0.14590979
116599,0.14590979
116600,0.14590979
116601,0.14590979
116602,0.14590979
116603,0.14590979
116604,0.14590979
116605,0.14590979
116606,0.14590979
116607,0.14590979
116608,0.14590979
116609,0.14590979
116610,0.14590979
116611,0.14590979
116612,0.14590979
116613,0.14590979
116614,0.14590979
116615,0.14590979
116616,0.14590979
116617,0.14590979
116618,0.14590979
116619,0.14590979
116620,0.14590979
116621,0.14590979
116622,0.14590979
116623,0.14590979
116624,0.14590979
116625,0.14590979
116626,0.14590979
116627,0.14590979
116628,0.14590979
116629,0.14590979
116630,0.14590979
116631,0.14590979
116632,0.14590979
116633,0.14590979
116634,0.14590979
116635,0.14590979
116636,0.14590979
116637,0.14590979
116638,0.14590979
116639,0.14590979
116640,0.14590979
116641,0.14590979
116642,0.14590979
116643,0.14590979
116644,0.14590979
116645,0.14590979
116646,0.14590979
116647,0.14590979
116648,0.14590979
116649,0.14590979
116650,0.14590979
116651,0.14590979
116652,0.14590979
116653,0.14590979
116654,0.14590979
116655,0.14590979
116656,0.14590979
116657,0.14590979
116658,0.17954597
116659,0.14590979
116660,0.14590979
116661,0.14590979
116662,0.14590979
116663,0.14590979
116664,0.14590979
116665,0.14590979
116666,0.14590979
116667,0.14590979
116668,0.14590979
116669,0.14590979
116670,0.14590979
116671,0.14590979
116672,0.14590979
116673,0.14590979
116674,0.14590979
116675,0.14590979
116676,0.14590979
116677,0.14590979
116678,0.14590979
116679,0.14590979
116680,0.14590979
116681,0.14590979
116682,0.14590979
116683,0.14590979
116684,0.14590979
116685,0.14590979
116686,0.14590979
116687,0.14590979
116688,0.14590979
116689,0.14590979
116690,0.14590979
116691,0.14590979
116692,0.14590979
116693,0.14590979
116694,0.14590979
116695,0.14590979
116696,0.14590979
116697,0.14590979
116698,0.14590979
116699,0.14590979
116700,0.14590979
116701,0.14590979
116702,0.14590979
116703,0.14590979
116704,0.14590979
116705,0.14590979
116706,0.14590979
116707,0.14590979
116708,0.14590979
116709,0.14590979
116710,0.14590979
116711,0.14590979
116712,0.14590979
116713,0.14590979
116714,0.14590979
116715,0.14590979
116716,0.14590979
116717,0.14590979
116718,0.14590979
116719,0.14590979
116720,0.14590979
116721,0.14590979
116722,0.14590979
116723,0.14590979
116724,0.14590979
116725,0.14590979
116726,0.14590979
116727,0.14590979
116728,0.14590979
116729,0.14590979
116730,0.14590979
116731,0.14590979
116732,0.14590979
116733,0.14590979
116734,0.14590979
116735,0.14590979
116736,0.14590979
116737,0.14590979
116738,0.14590979
116739,0.14590979
116740,0.14590979
116741,0.14590979
116742,0.14590979
116743,0.14590979
116744,0.14590979
116745,0.14590979
116746,0.14590979
116747,0.14590979
116748,0.14590979
116749,0.14590979
116750,0.14590979
116751,0.14590979
116752,0.14590979
116753,0.14590979
116754,0.14590979
116755,0.14590979
116756,0.14590979
116757,0.14590979
116758,0.14590979
116759,0.14590979
116760,0.14590979
116761,0.14590979
116762,0.14590979
116763,0.14590979
116764,0.14590979
116765,0.14590979
116766,0.14590979
116767,0.14590979
116768,0.14590979
116769,0.14590979
116770,0.14590979
116771,0.14590979
116772,0.14590979
116773,0.14590979
116774,0.14590979
116775,0.14590979
116776,0.14590979
116777,0.14590979
116778,0.14590979
116779,0.14590979
116780,0.14590979
116781,0.14590979
116782,0.14590979
116783,0.14590979
116784,0.14590979
116785,0.14590979
116786,0.14590979
116787,0.14590979
116788,0.14590979
116789,0.14590979
116790,0.14590979
116791,0.14590979
116792,0.14590979
116793,0.14590979
116794,0.14590979
116795,0.14590979
116796,0.14590979
116797,0.14590979
116798,0.14590979
116799,0.14590979
116800,0.14590979
116801,0.14590979
116802,0.14590979
116803,0.14590979
116804,0.14590979
116805,0.14590979
116806,0.14590979
116807,0.09940484
116808,0.14590979
116809,0.11643404
116810,0.10549402
116811,0.099199384
116812,0.14590979
116813,0.14590979
116814,0.14590979
116815,0.14590979
116816,0.14590979
116817,0.14590979
116818,0.14590979
116819,0.14590979
116820,0.14590979
116821,0.14590979
116822,0.14590979
116823,0.14590979
116824,0.14590979
116825,0.14590979
116826,0.14590979
116827,0.14590979
116828,0.14590979
116829,0.14590979
116830,0.14590979
116831,0.14590979
116832,0.14590979
116833,0.14590979
116834,0.14590979
116835,0.14590979
116836,0.14590979
116837,0.14590979
116838,0.14590979
116839,0.14590979
116840,0.14590979
116841,0.14590979
116842,0.14590979
116843,0.14590979
116844,0.14590979
116845,0.14590979
116846,0.14590979
116847,0.14590979
116848,0.14590979
116849,0.14590979
116850,0.14590979
116851,0.14590979
116852,0.14590979
116853,0.14590979
116854,0.14590979
116855,0.14590979
116856,0.14590979
116857,0.14590979
116858,0.14590979
116859,0.14590979
116860,0.14590979
116861,0.14590979
116862,0.14590979
116863,0.14590979
116864,0.14590979
116865,0.14590979
116866,0.14590979
116867,0.14590979
116868,0.14590979
116869,0.14590979
116870,0.14590979
116871,0.14590979
116872,0.14590979
116873,0.14590979
116874,0.14590979
116875,0.14590979
116876,0.14590979
116877,0.14590979
116878,0.14590979
116879,0.14590979
116880,0.14590979
116881,0.14590979
116882,0.14590979
116883,0.14590979
116884,0.14590979
116885,0.14590979
116886,0.14590979
116887,0.14590979
116888,0.14590979
116889,0.14590979
116890,0.14590979
116891,0.14590979
116892,0.14590979
116893,0.14590979
116894,0.14590979
116895,0.14590979
116896,0.14590979
116897,0.14590979
116898,0.14590979
116899,0.14590979
116900,0.14590979
116901,0.14590979
116902,0.14590979
116903,0.14590979
116904,0.14590979
116905,0.14590979
116906,0.14590979
116907,0.14590979
116908,0.14590979
116909,0.14590979
116910,0.14590979
116911,0.14590979
116912,0.14590979
116913,0.14590979
116914,0.14590979
116915,0.14590979
116916,0.14590979
116917,0.14590979
116918,0.14590979
116919,0.14590979
116920,0.14590979
116921,0.14590979
116922,0.14590979
116923,0.14590979
116924,0.14590979
116925,0.14590979
116926,0.14590979
116927,0.14590979
116928,0.14590979
116929,0.14590979
116930,0.14590979
116931,0.14590979
116932,0.14590979
116933,0.14590979
116934,0.14590979
116935,0.14590979
116936,0.14590979
116937,0.14590979
116938,0.14590979
116939,0.14590979
116940,0.14590979
116941,0.14590979
116942,0.11538786
116943,0.14590979
116944,0.4476788
116945,0.14590979
116946,0.14590979
116947,0.14590979
116948,0.14590979
116949,0.13939759
116950,0.14590979
116951,0.14590979
116952,0.14590979
116953,0.14590979
116954,0.14590979
116955,0.14590979
116956,0.14590979
116957,0.14590979
116958,0.3929116
116959,0.11353442
116960,0.3755321
116961,0.14590979
116962,0.4141614
116963,0.14590979
116964,0.14590979
116965,0.121405125
116966,0.14590979
116967,0.094231874
116968,0.12338534
116969,0.14590979
116970,0.13047269
116971,0.116348
116972,0.14590979
116973,0.14590979
116974,0.14590979
116975,0.11777687
116976,0.14590979
116977,0.14590979
116978,0.64487016
116979,0.14590979
116980,0.14590979
116981,0.13508499
116982,0.14590979
116983,0.14590979
116984,0.14590979
116985,0.14590979
116986,0.14590979
116987,0.11773804
116988,0.14590979
116989,0.14590979
116990,0.14590979
116991,0.14590979
116992,0.14590979
116993,0.14590979
116994,0.14590979
116995,0.14590979
116996,0.096306354
116997,0.12530121
116998,0.09844166
116999,0.14590979
117000,0.14590979
117001,0.14590979
117002,0.13078779
117003,0.14590979
117004,0.09484884
117005,0.14590979
117006,0.14590979
117007,0.14590979
117008,0.14590979
117009,0.14590979
117010,0.14590979
117011,0.14590979
117012,0.099378794
117013,0.26181102
117014,0.14590979
117015,0.108437836
117016,0.14590979
117017,0.14590979
117018,0.08019522
117019,0.14590979
117020,0.14590979
117021,0.14590979
117022,0.06648803
117023,0.12035212
117024,0.14590979
117025,0.14590979
117026,0.12035173
117027,0.14590979
117028,0.13094524
117029,0.109329015
117030,0.12927002
117031,0.14590979
117032,0.14590979
117033,0.14590979
117034,0.14590979
117035,0.4141614
117036,0.14590979
117037,0.14590979
117038,0.14590979
117039,0.14590979
117040,0.13208017
117041,0.14590979
117042,0.14590979
117043,0.14590979
117044,0.14742202
117045,0.0997372
117046,0.14590979
117047,0.14590979
117048,0.14590979
117049,0.08001217
117050,0.09365603
117051,0.13078779
117052,0.12035173
117053,0.14590979
117054,0.14590979
117055,0.14590979
117056,0.14590979
117057,0.09905109
117058,0.10239968
117059,0.2554727
117060,0.1694588
117061,0.14590979
117062,0.13508499
117063,0.14590979
117064,0.14590979
117065,0.2206252
117066,0.14590979
117067,0.14414525
117068,0.14590979
117069,0.11773804
117070,0.14590979
117071,0.14590979
117072,0.14590979
117073,0.14590979
117074,0.14590979
117075,0.116348
117076,0.14590979
117077,0.14590979
117078,0.14590979
117079,0.14590979
117080,0.14590979
117081,0.14590979
117082,0.14590979
117083,0.14590979
117084,0.14590979
117085,0.14590979
117086,0.14590979
117087,0.14590979
117088,0.14590979
117089,0.14590979
117090,0.14590979
117091,0.14590979
117092,0.14590979
117093,0.14590979
117094,0.14590979
117095,0.14590979
117096,0.14590979
117097,0.14590979
117098,0.14590979
117099,0.14968172
117100,0.14590979
117101,0.13939759
117102,0.14590979
117103,0.14590979
117104,0.14590979
117105,0.14590979
117106,0.14590979
117107,0.13467723
117108,0.14590979
117109,0.23889169
117110,0.14590979
117111,0.14590979
117112,0.14590979
117113,0.11018154
117114,0.36369473
117115,0.14590979
117116,0.14590979
117117,0.14590979
117118,0.14590979
117119,0.14590979
117120,0.14590979
117121,0.14590979
117122,0.13939759
117123,0.14590979
117124,0.13078779
117125,0.14590979
117126,0.115125924
117127,0.11916438
117128,0.14590979
117129,0.10337153
117130,0.14590979
117131,0.14590979
117132,0.14590979
117133,0.14590979
117134,0.14590979
117135,0.10844892
117136,0.14590979
117137,0.14590979
117138,0.08964294
117139,0.1694588
117140,0.11773804
117141,0.14932328
117142,0.14590979
117143,0.14590979
117144,0.14590979
117145,0.14590979
117146,0.14590979
117147,0.14590979
117148,0.14590979
117149,0.14590979
117150,0.14590979
117151,0.14590979
117152,0.14590979
117153,0.14590979
117154,0.14590979
117155,0.14590979
117156,0.14590979
117157,0.14590979
117158,0.14590979
117159,0.14590979
117160,0.14590979
117161,0.14590979
117162,0.14590979
117163,0.14590979
117164,0.14590979
117165,0.14590979
117166,0.14590979
117167,0.14590979
117168,0.11773804
117169,0.13939759
117170,0.14590979
117171,0.14590979
117172,0.21517271
117173,0.11538786
117174,0.14590979
117175,0.14590979
117176,0.14590979
117177,0.14590979
117178,0.14590979
117179,0.14590979
117180,0.14590979
117181,0.14590979
117182,0.14590979
117183,0.14590979
117184,0.14590979
117185,0.14590979
117186,0.14590979
117187,0.14590979
117188,0.14590979
117189,0.14590979
117190,0.14590979
117191,0.14590979
117192,0.10292229
117193,0.14590979
117194,0.14590979
117195,0.14590979
117196,0.14590979
117197,0.14590979
117198,0.07064772
117199,0.09512454
117200,0.14590979
117201,0.12221366
117202,0.14590979
117203,0.09526214
117204,0.14590979
117205,0.14590979
117206,0.14590979
117207,0.14590979
117208,0.13939759
117209,0.14590979
117210,0.14590979
117211,0.23889169
117212,0.10679695
117213,0.14590979
117214,0.14590979
117215,0.14590979
117216,0.120452225
117217,0.14590979
117218,0.14590979
117219,0.14590979
117220,0.11971328
117221,0.14590979
117222,0.14590979
117223,0.23889169
117224,0.14590979
117225,0.14590979
117226,0.14590979
117227,0.14590979
117228,0.18721321
117229,0.14590979
117230,0.14590979
117231,0.14590979
117232,0.1694588
117233,0.14590979
117234,0.14590979
117235,0.14590979
117236,0.14590979
117237,0.14590979
117238,0.14590979
117239,0.14590979
117240,0.14590979
117241,0.14590979
117242,0.14590979
117243,0.14590979
117244,0.14590979
117245,0.14590979
117246,0.14590979
117247,0.14742202
117248,0.14590979
117249,0.120452225
117250,0.14590979
117251,0.1049625
117252,0.14686629
117253,0.27643326
117254,0.14590979
117255,0.14590979
117256,0.05965802
117257,0.09906763
117258,0.13508499
117259,0.14590979
117260,0.12035173
117261,0.14590979
117262,0.16632953
117263,0.14590979
117264,0.14590979
117265,0.14590979
117266,0.09831363
117267,0.14590979
117268,0.14590979
117269,0.13434616
117270,0.14590979
117271,0.10762471
117272,0.14590979
117273,0.14590979
117274,0.12746644
117275,0.100040674
117276,0.14590979
117277,0.10586983
117278,0.10878208
117279,0.09190816
117280,0.14590979
117281,0.09494692
117282,0.10388848
117283,0.14590979
117284,0.14590979
117285,0.14590979
117286,0.14590979
117287,0.14590979
117288,0.14590979
117289,0.14590979
117290,0.092006594
117291,0.11801174
117292,0.10860005
117293,0.7831623
117294,0.1694588
117295,0.25793907
117296,0.14590979
117297,0.098577976
117298,0.14590979
117299,0.11737159
117300,1.7976067
117301,0.14590979
117302,0.8447424
117303,0.59856087
117304,0.14590979
117305,1.3457304
117306,2.1456888
117307,0.71447086
117308,2.2100089
117309,0.4141614
117310,5.3421764
117311,0.14590979
117312,0.27794006
117313,0.36094958
117314,1.5992694
117315,1.3007343
117316,0.1694588
117317,0.08763763
117318,1.0966609
117319,0.1264221
117320,1.561405
117321,0.14590979
117322,2.1488044
117323,0.5012203
117324,0.4040383
117325,0.14590979
117326,0.14590979
117327,0.51776564
117328,0.86633605
117329,1.5744278
117330,0.7725235
117331,0.14590979
117332,0.56035316
117333,1.1627206
117334,0.14905688
117335,0.16150993
117336,0.100075126
117337,0.76736224
117338,0.13939759
117339,0.13939759
117340,0.1694588
117341,0.9434422
117342,3.009725
117343,2.9704146
117344,0.4141614
117345,0.14590979
117346,0.5700068
117347,0.19308579
117348,0.6037356
117349,1.3195486
117350,0.97623426
117351,0.1694588
117352,0.3464387
117353,0.3598696
117354,4.83692
117355,2.8695054
117356,2.9153566
117357,2.0631292
117358,2.2125068
117359,2.5430777
117360,3.5685253
117361,0.33049035
117362,0.22109812
117363,0.85957193
117364,0.14590979
117365,0.14590979
117366,1.2944392
117367,0.1983254
117368,0.14590979
117369,0.22964738
117370,0.14590979
117371,3.1374173
117372,0.12804204
117373,0.4168059
117374,0.14590979
117375,0.14590979
117376,0.15034872
117377,0.14590979
117378,0.835177
117379,0.9505923
117380,1.5271268
117381,1.7316644
117382,1.3083736
117383,0.3832971
117384,0.5814075
117385,0.7791467
117386,1.0308063
117387,0.0806402
117388,1.4897251
117389,1.066704
117390,0.77268493
117391,0.1221163
117392,1.682502
117393,0.31504858
117394,0.23432617
117395,0.102237225
117396,0.11181235
117397,0.76993513
117398,1.0217787
117399,0.61404985
117400,0.70915735
117401,0.4141614
117402,0.567148
117403,0.4141614
117404,0.47436106
117405,1.0644805
117406,0.14590979
117407,0.74803734
117408,0.7235217
117409,0.14590979
117410,0.3718344
117411,0.14590979
117412,0.14590979
117413,0.4141614
117414,0.3478221
117415,0.5550794
117416,0.14590979
117417,0.18886909
117418,1.09404
117419,0.5080246
117420,0.14651158
117421,0.10706496
117422,0.52762514
117423,0.22363506
117424,0.21409613
117425,0.53173447
117426,0.14590979
117427,0.14590979
117428,0.14590979
117429,0.23424095
117430,0.14590979
117431,0.14590979
117432,1.4323273
117433,6.5932064
117434,0.10723093
117435,1.0644805
117436,0.92968583
117437,0.3526101
117438,0.8077373
117439,0.14590979
117440,0.4893624
117441,0.62184817
117442,0.21284637
117443,0.22962631
117444,0.14590979
117445,0.14590979
117446,0.14590979
117447,0.108350694
117448,0.14590979
117449,0.24131331
117450,0.23479362
117451,0.14590979
117452,4.939994
117453,0.1694588
117454,0.4141614
117455,0.36850697
117456,0.14959928
117457,0.100040674
117458,0.23889169
117459,0.21365568
117460,0.14590979
117461,0.1694588
117462,0.14590979
117463,1.0354185
117464,0.41717684
117465,0.15396127
117466,0.2697966
117467,0.11606401
117468,0.14590979
117469,0.2146796
117470,0.1694588
117471,0.58490086
117472,0.12682542
117473,2.8960843
117474,2.4437819
117475,2.1629028
117476,1.2016335
117477,0.14590979
117478,0.17524457
117479,0.12746644
117480,0.72242045
117481,0.10775867
117482,0.16147327
117483,0.12684509
117484,0.11477953
117485,0.14590979
117486,0.14590979
117487,0.32704112
117488,0.14590979
117489,0.14590979
117490,0.42733377
117491,1.0554724
117492,0.62184817
117493,0.3780512
117494,0.13939759
117495,0.20971394
117496,0.5060492
117497,3.0164967
117498,1.8799305
117499,0.14590979
117500,0.14590979
117501,0.14590979
117502,0.11317667
117503,0.4815116
117504,0.10859534
117505,0.14590979
117506,0.14590979
117507,0.14590979
117508,1.2990029
117509,0.13939759
117510,0.50531083
117511,0.3415718
117512,0.2057251
117513,0.23889169
117514,0.14590979
117515,0.60990417
117516,0.097889215
117517,0.19500738
117518,1.5263059
117519,0.5300926
117520,0.10595819
117521,0.14590979
117522,0.14590979
117523,0.14590979
117524,0.66904026
117525,0.3747117
117526,0.3609439
117527,0.15924126
117528,0.1309877
117529,0.14590979
117530,0.14590979
117531,0.97122526
117532,0.12746644
117533,0.32859093
117534,0.14905688
117535,0.13939759
117536,0.50994974
117537,0.4484579
117538,0.14590979
117539,0.68806696
117540,0.120452225
